time,open,high,low,close,volume
1584129600,98.621,98.822,98.369,98.384,1583.0
1584316800,98.022,98.394,97.942,98.367,560.0
1584331200,98.369,98.677,98.329,98.449,1131.0
1584345600,98.447,98.599,97.614,97.639,1902.0
1584360000,97.634,98.129,97.567,97.967,1954.0
1584374400,97.962,98.539,97.954,98.082,1880.0
1584388800,98.087,98.254,98.024,98.127,1230.0
1584403200,98.204,98.254,98.179,98.217,138.0
1584417600,98.214,98.342,98.092,98.209,927.0
1584432000,98.214,98.574,98.187,98.574,839.0
1584446400,98.579,99.604,98.537,99.574,1564.0
1584460800,99.572,100.039,99.387,100.024,2001.0
1584475200,100.029,100.067,99.557,99.794,1693.0
1584489600,99.664,99.834,99.656,99.824,197.0
1584504000,99.819,99.869,99.487,99.509,716.0
1584518400,99.514,100.189,99.374,100.099,1443.0
1584532800,100.104,100.609,99.792,100.584,1698.0
1584547200,100.587,101.974,100.494,101.867,2958.0
1584561600,101.871,102.036,101.164,101.214,2809.0
1584576000,101.069,101.574,101.044,101.567,563.0
1584590400,101.564,101.897,101.479,101.754,1386.0
1584604800,101.749,102.264,101.192,102.004,2932.0
1584619200,102.007,102.912,101.849,102.339,3071.0
1584633600,102.334,103.309,102.027,103.294,3092.0
1584648000,103.289,103.667,102.999,103.559,2202.0
1584662400,103.762,103.812,103.569,103.654,379.0
1584676800,103.649,103.649,102.759,102.759,2249.0
1584691200,102.757,102.909,101.897,102.004,2665.0
1584705600,102.001,102.912,101.979,102.811,2870.0
1584720000,102.809,103.134,102.254,103.082,3281.0
1584734400,103.079,103.647,102.827,103.517,1643.0
1584921600,103.404,103.662,103.267,103.524,671.0
1584936000,103.529,103.619,103.059,103.077,1247.0
1584950400,103.079,103.409,102.709,103.264,2167.0
1584964800,103.269,103.724,102.294,102.567,2941.0
1584979200,102.572,103.399,102.404,103.124,3592.0
1584993600,103.129,103.312,102.842,103.169,1674.0
1585008000,102.807,102.904,102.482,102.542,580.0
1585022400,102.539,102.542,102.177,102.329,1410.0
1585036800,102.324,102.549,101.834,102.107,2188.0
1585051200,102.102,102.167,101.544,101.962,1845.0
1585065600,101.952,102.179,101.564,102.012,2418.0
1585080000,102.014,102.407,101.832,101.922,1768.0
1585094400,101.819,102.097,101.697,101.924,696.0
1585108800,101.917,101.947,101.554,101.684,1006.0
1585123200,101.689,101.769,101.334,101.362,1597.0
1585137600,101.364,101.672,101.222,101.564,1293.0
1585152000,101.562,102.002,101.174,101.249,1991.0
1585166400,101.252,101.317,100.819,100.962,1542.0
1585180800,100.924,101.067,100.642,100.737,664.0
1585195200,100.739,101.032,100.732,100.812,872.0
1585209600,100.814,100.929,100.419,100.459,1062.0
1585224000,100.462,100.522,100.017,100.074,1973.0
1585238400,100.072,100.239,99.444,99.459,2214.0
1585252800,99.462,99.704,99.341,99.489,1158.0
1585267200,99.412,99.584,99.404,99.504,269.0
1585281600,99.499,99.539,98.994,99.167,1275.0
1585296000,99.164,99.739,99.059,99.679,1876.0
1585310400,99.684,99.812,99.359,99.779,1670.0
1585324800,99.782,100.004,98.869,98.939,1950.0
1585339200,98.942,99.047,98.422,98.522,1004.0
1585526400,98.424,98.809,98.392,98.674,585.0
1585540800,98.679,98.977,98.589,98.857,965.0
1585555200,98.854,99.084,98.664,98.724,1482.0
1585569600,98.729,99.424,98.697,99.407,1306.0
1585584000,99.404,99.434,99.099,99.277,1472.0
1585598400,99.279,99.404,99.034,99.052,1142.0
1585612800,99.244,99.727,99.144,99.509,902.0
1585627200,99.507,99.644,99.344,99.436,1183.0
1585641600,99.434,99.724,99.297,99.719,1209.0
1585656000,99.717,100.112,99.589,99.687,1622.0
1585670400,99.689,99.844,99.007,99.484,2211.0
1585684800,99.489,99.637,98.879,98.949,1634.0
1585699200,99.034,99.062,98.939,98.999,212.0
1585713600,99.002,99.272,98.992,99.177,979.0
1585728000,99.179,99.777,99.032,99.547,1419.0
1585742400,99.549,99.827,99.537,99.764,1119.0
1585756800,99.769,99.797,99.504,99.707,1074.0
1585771200,99.709,99.894,99.467,99.514,1131.0
1585785600,99.604,99.677,99.569,99.644,177.0
1585800000,99.642,99.772,99.532,99.684,720.0
1585814400,99.682,99.797,99.427,99.717,1087.0
1585828800,99.714,100.059,99.577,100.039,1088.0
1585843200,100.034,100.392,99.894,100.344,2260.0
1585857600,100.342,100.482,100.124,100.159,970.0
1585872000,100.274,100.399,100.272,100.329,200.0
1585886400,100.332,100.369,100.227,100.317,554.0
1585900800,100.319,100.782,100.262,100.734,1078.0
1585915200,100.732,100.939,100.674,100.919,1098.0
1585929600,100.917,100.964,100.699,100.879,1430.0
1585944000,100.874,100.939,100.574,100.704,726.0
1586131200,100.864,100.934,100.682,100.739,380.0
1586145600,100.742,100.849,100.694,100.809,677.0
1586160000,100.807,100.912,100.534,100.822,1213.0
1586174400,100.819,100.912,100.639,100.822,1029.0
1586188800,100.819,101.017,100.634,100.687,1411.0
1586203200,100.684,100.902,100.652,100.827,874.0
1586217600,100.789,100.819,100.727,100.792,182.0
1586232000,100.789,100.814,100.399,100.454,790.0
1586246400,100.452,100.502,100.044,100.132,1115.0
1586260800,100.134,100.237,99.737,99.822,1354.0
1586275200,99.819,100.109,99.717,99.892,1231.0
1586289600,99.889,100.009,99.847,99.934,681.0
1586304000,99.959,100.189,99.937,100.184,280.0
1586318400,100.182,100.269,100.112,100.237,573.0
1586332800,100.239,100.499,100.072,100.349,1314.0
1586347200,100.347,100.347,100.049,100.127,978.0
1586361600,100.129,100.232,99.952,100.109,1315.0
1586376000,100.112,100.254,100.057,100.179,569.0
1586390400,100.169,100.187,100.024,100.074,232.0
1586404800,100.079,100.237,100.032,100.164,689.0
1586419200,100.162,100.339,99.987,100.099,811.0
1586433600,100.102,100.227,99.752,99.799,1196.0
1586448000,99.802,99.859,99.377,99.492,1563.0
1586462400,99.489,99.642,99.307,99.504,943.0
1586736000,99.482,99.514,99.432,99.459,142.0
1586750400,99.462,99.484,99.347,99.367,490.0
1586764800,99.364,99.412,99.097,99.362,858.0
1586779200,99.364,99.589,99.329,99.482,823.0
1586793600,99.479,99.627,99.414,99.427,833.0
1586808000,99.432,99.514,99.307,99.482,664.0
1586822400,99.362,99.429,99.322,99.359,212.0
1586836800,99.364,99.409,99.144,99.174,521.0
1586851200,99.177,99.367,99.149,99.307,683.0
1586865600,99.309,99.347,98.957,99.014,1046.0
1586880000,99.017,99.129,98.867,98.959,977.0
1586894400,98.957,98.962,98.802,98.864,549.0
1586908800,98.824,98.874,98.819,98.839,96.0
1586923200,98.837,98.937,98.834,98.922,319.0
1586937600,98.924,99.477,98.914,99.392,994.0
1586952000,99.394,100.042,99.339,99.996,1309.0
1586966400,99.999,100.034,99.417,99.514,1419.0
1586980800,99.512,99.617,99.317,99.604,855.0
1586995200,99.674,99.871,99.662,99.859,234.0
1587009600,99.854,100.069,99.802,99.942,668.0
1587024000,99.939,99.994,99.704,99.824,1254.0
1587038400,99.822,100.067,99.624,99.709,1303.0
1587052800,99.714,100.377,99.652,100.222,1657.0
1587067200,100.227,100.244,100.054,100.124,705.0
1587081600,99.949,99.974,99.877,99.899,145.0
1587096000,99.902,99.912,99.722,99.817,653.0
1587110400,99.819,100.289,99.797,100.197,1215.0
1587124800,100.199,100.347,99.792,99.862,1040.0
1587139200,99.859,99.892,99.649,99.812,1079.0
1587153600,99.814,99.869,99.657,99.814,512.0
1587340800,99.924,99.989,99.894,99.972,143.0
1587355200,99.969,100.004,99.899,99.914,469.0
1587369600,99.917,100.172,99.879,99.887,938.0
1587384000,99.889,100.162,99.737,100.037,975.0
1587398400,100.039,100.152,99.782,99.927,1136.0
1587412800,99.924,100.107,99.889,100.054,614.0
1587427200,100.029,100.129,100.027,100.104,130.0
1587441600,100.099,100.347,100.064,100.292,614.0
1587456000,100.294,100.402,100.172,100.294,835.0
1587470400,100.292,100.562,100.239,100.534,1031.0
1587484800,100.537,100.619,100.102,100.402,1606.0
1587499200,100.407,100.459,100.244,100.309,750.0
1587513600,100.311,100.412,100.297,100.359,183.0
1587528000,100.357,100.437,100.282,100.422,602.0
1587542400,100.419,100.434,100.147,100.184,930.0
1587556800,100.182,100.194,99.982,100.087,4857.0
1587571200,100.089,100.587,100.087,100.544,7205.0
1587585600,100.542,100.614,100.434,100.459,3733.0
1587600000,100.587,100.642,100.549,100.577,939.0
1587614400,100.574,100.594,100.469,100.514,2387.0
1587628800,100.509,100.746,100.327,100.599,7744.0
1587643200,100.597,100.842,100.512,100.557,7981.0
1587657600,100.564,100.634,100.109,100.307,9843.0
1587672000,100.304,100.667,100.302,100.597,6554.0
1587686400,100.597,100.704,100.562,100.669,1309.0
1587700800,100.677,100.694,100.572,100.614,2588.0
1587715200,100.617,100.967,100.617,100.777,6725.0
1587729600,100.782,100.814,100.364,100.392,7616.0
1587744000,100.394,100.527,100.292,100.512,8199.0
1587758400,100.514,100.537,100.314,100.319,3186.0
1587945600,100.292,100.362,100.284,100.284,975.0
1587960000,100.282,100.299,99.979,100.017,4130.0
